SubmissionDate,start,note_welcome,intdate,m_eligible,consent_statement,m_consent,note_conditionCheck,who_present,context,private,wazungu,intro_peers,age_elder1,edu_elder1,age_elder2,edu_elder2,age_elder3,edu_elder3,intro_prompt,scale_use,practice_q1,practice_q2,note_practice,emp1,emp2,emp3,emp4,emp5,emp6,emp7,emp8,emp9,emp10,emp11,emp12,emp13,emp14,emp15,emp16,emp17,emp18,emp19,emp20,note_finish_emps,honest1,honest2,honest3,honest4,m_age,m_edu,m_work,m_workother,numwife,m_prevwife,m_numkids,debrief_statement,note5,m_comment,m_comment2,note6,instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2023-08-17T16:43:58.829Z,2023-08-17T09:55:00.192+03:00,,17/08/2023,1,OK,1,,2,1,1,0,,69,9,62,7,62,7,,,1,5,,4,4,1,1,2,2,4,2,4,5,2,2,4,5,2,2,4,4,4,4,,1,2,1,2,20,11,2,,0,0,0,,,No comments,Good interview,,uuid:058ae28d-7736-417c-b128-12f6cd94c581,uuid:058ae28d-7736-417c-b128-12f6cd94c581,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-17T16:43:56.231Z,2023-08-17T09:31:23.495+03:00,,17/08/2023,1,OK,1,,2,1,1,0,,69,9,62,7,62,7,,,1,5,,2,4,2,2,1,4,4,4,4,4,3,4,4,4,2,3,5,4,4,2,,1,2,1,2,29,10,1 2,,1,1,3,,,No comments,The interview was good,,uuid:c941ebe2-a6ec-498c-88c5-b958438b5fc8,uuid:c941ebe2-a6ec-498c-88c5-b958438b5fc8,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:01:08.154Z,2023-08-16T14:00:49.451+03:00,,16/08/2023,1,OK,1,,1,1,1,0,,69,9,62,7,62,7,,,1,5,,2,4,4,2,5,1,5,3,4,1,3,3,1,3,2,4,2,4,3,4,,1,2,1,2,27,11,4,,1,0,1,,,No comments,The interview was good,,uuid:49fbfac6-7123-4f4f-a5ad-c1f74ee33ac4,uuid:49fbfac6-7123-4f4f-a5ad-c1f74ee33ac4,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:01:07.088Z,2023-08-16T13:36:30.798+03:00,,16/08/2023,1,OK,1,,2,1,1,0,,69,9,62,7,62,7,,,1,5,,1,5,5,5,1,3,5,5,1,1,5,1,2,1,2,5,2,5,4,2,,1,2,1,1,20,10,7,,0,0,0,,,What is the aim of these questions?,Nice interview,,uuid:95d8ec01-4a9d-4e72-afd3-8a9a13f36e7e,uuid:95d8ec01-4a9d-4e72-afd3-8a9a13f36e7e,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:01:05.901Z,2023-08-16T13:20:22.848+03:00,,16/08/2023,1,OK,1,,2,1,1,0,,69,9,62,7,62,7,,,1,5,,1,4,3,2,1,4,4,5,3,2,4,4,4,5,2,1,3,2,3,2,,1,2,1,3,20,11,7,,0,0,0,,,No comments,Good interview,,uuid:1ff3bb58-9f0e-4665-ace2-1111391f46a9,uuid:1ff3bb58-9f0e-4665-ace2-1111391f46a9,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:01:04.754Z,2023-08-16T12:28:13.331+03:00,,16/08/2023,1,OK,1,,1,1,1,0,,69,9,62,7,62,7,,,1,5,,4,3,3,2,1,4,4,4,5,5,2,5,5,3,2,2,2,1,3,5,,1,2,1,2,23,11,2,,1,0,1,,,No comments,Good interview,,uuid:1a710623-7105-46e6-98d3-3f6525c3d346,uuid:1a710623-7105-46e6-98d3-3f6525c3d346,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:01:02.643Z,2023-08-16T12:05:26.468+03:00,,16/08/2023,1,OK,1,,1,1,1,0,,62,7,69,9,62,7,,,1,5,,3,4,1,1,1,4,4,4,4,5,2,4,4,4,2,2,2,3,3,4,,1,2,2,3,24,14,4,,0,0,1,,,No comments,Nice interview,,uuid:c9461bcc-8575-48aa-bbd3-0095df8ece0f,uuid:c9461bcc-8575-48aa-bbd3-0095df8ece0f,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:01:01.557Z,2023-08-16T11:41:39.606+03:00,,16/08/2023,1,OK,1,,1,1,1,0,,62,7,69,9,62,7,,,1,5,,2,5,2,2,1,2,4,3,4,4,5,1,4,2,1,2,3,2,5,4,,1,2,1,3,29,15,2,,1,0,2,,,What is the objective of this study?,Good interview,,uuid:d9cf20d7-8146-4659-a0fc-70d64d893029,uuid:d9cf20d7-8146-4659-a0fc-70d64d893029,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:00:57.833Z,2023-08-16T11:15:09.896+03:00,,16/08/2023,1,OK,1,,1,1,1,0,,69,9,62,7,62,7,,,1,5,,2,5,2,2,1,4,5,4,4,5,1,4,2,5,1,1,2,3,3,4,,1,2,1,2,23,11,2,,1,0,1,,,No comments,Good interview,,uuid:9b3024b0-750b-48fd-9fd7-1b4e0db9499a,uuid:9b3024b0-750b-48fd-9fd7-1b4e0db9499a,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:00:56.638Z,2023-08-16T10:50:35.468+03:00,,16/08/2023,1,OK,1,,1,1,1,0,,69,9,62,7,62,7,,,1,5,,1,4,4,4,2,2,4,4,2,2,5,4,1,2,4,4,5,5,5,2,,1,2,1,3,20,7,2,,0,0,0,,,No comments,The interview was good,,uuid:a192e755-e4c1-4725-991f-1d9232d2d4dc,uuid:a192e755-e4c1-4725-991f-1d9232d2d4dc,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-16T18:00:55.531Z,2023-08-16T10:23:50.639+03:00,,16/08/2023,1,OK,1,,1,1,1,0,,62,7,62,7,69,9,,,1,5,,4,5,1,1,1,5,5,5,4,5,2,4,5,5,1,1,2,1,2,4,,1,2,1,2,29,13,4,,0,0,0,,,What are the merits of this study?,The interview was good,,uuid:bc91a853-ddd0-46fa-965e-c5c680e8dd65,uuid:bc91a853-ddd0-46fa-965e-c5c680e8dd65,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:26.376Z,2023-08-15T13:38:26.054+03:00,,15/08/2023,1,OK,1,,2,3,1,0,,65,5,52,7,50,7,,,1,5,,3,4,1,1,2,4,5,5,4,5,4,3,3,4,3,2,3,2,3,2,,1,2,1,3,22,9,2,,0,0,0,,,No comments,The interview was good,,uuid:5e88a76c-8346-43f1-b1cc-c0736ad85746,uuid:5e88a76c-8346-43f1-b1cc-c0736ad85746,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:25.366Z,2023-08-15T13:07:14.410+03:00,,15/08/2023,1,OK,1,,2,3,1,0,,65,5,52,7,50,7,,,1,5,,3,5,1,1,1,5,4,5,4,4,3,2,4,5,2,1,4,3,3,2,,1,2,2,3,25,10,2 8,,0,0,2,,,No comments,Nice interview,,uuid:60e29ce6-529d-452f-b07a-dc5e2a9094b2,uuid:60e29ce6-529d-452f-b07a-dc5e2a9094b2,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:24.343Z,2023-08-15T12:47:50.110+03:00,,15/08/2023,1,OK,1,,1,4,1,0,,65,5,52,7,50,7,,,1,5,,1,4,2,1,2,1,4,5,2,2,2,2,4,2,2,2,4,2,2,4,,1,2,1,2,25,11,2,,0,0,0,,,No comments,Good interview,,uuid:f8939593-0ed3-4461-870f-46689d757c89,uuid:f8939593-0ed3-4461-870f-46689d757c89,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:22.733Z,2023-08-15T12:28:14.381+03:00,,15/08/2023,1,OK,1,,2,3,1,1,,65,5,52,7,50,7,,,1,5,,2,5,1,1,1,5,5,5,1,5,2,2,2,5,5,5,4,2,2,1,,1,2,2,3,18,11,10,,0,0,0,,,No comments,The interview was good,,uuid:e34c30f9-9548-44c3-bb62-a1e8111db100,uuid:e34c30f9-9548-44c3-bb62-a1e8111db100,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:20.191Z,2023-08-15T12:05:01.133+03:00,,15/08/2023,1,OK,1,,2,3,1,0,,65,5,52,7,50,7,,,1,5,,4,4,1,2,2,4,4,4,4,5,2,2,4,5,1,2,2,3,4,5,,1,2,2,3,28,11,1 2 11,,0,1,1,,,No comments,Good interview,,uuid:2f110b63-8d8c-4c4c-aeb7-6fa89e40465e,uuid:2f110b63-8d8c-4c4c-aeb7-6fa89e40465e,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:18.525Z,2023-08-15T11:39:05.089+03:00,,15/08/2023,1,OK,1,,1,4,1,0,,52,7,50,7,65,5,,,1,5,,2,4,2,2,1,3,4,5,5,5,2,4,4,4,4,1,2,2,2,1,,1,2,1,3,23,15,10,,0,0,0,,,Is TAZAMA Project  NGO or a government sector?,Good interview,,uuid:ad5b0f03-ccd6-4219-900d-70a20c2a1d47,uuid:ad5b0f03-ccd6-4219-900d-70a20c2a1d47,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:16.169Z,2023-08-15T10:42:53.539+03:00,,15/08/2023,1,OK,1,,1,4,1,0,,65,5,52,7,50,7,,,1,5,,1,5,3,2,1,4,5,4,3,3,2,3,2,5,2,3,2,4,5,2,,1,2,2,3,27,11,1 8,,0,0,0,,,No comments,Nice interview,,uuid:41966812-f1ca-4591-bdd2-8ed3a5ad011d,uuid:41966812-f1ca-4591-bdd2-8ed3a5ad011d,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:14.698Z,2023-08-15T10:19:47.016+03:00,,15/08/2023,1,OK,1,,1,4,1,0,,52,7,65,5,50,7,,,1,5,,1,5,2,2,2,4,4,4,3,4,3,2,4,4,4,3,3,4,4,4,,1,2,1,3,28,15,10,,0,0,0,,,No comments,Good interview,,uuid:22886168-a360-48c3-8f16-469f01d4374e,uuid:22886168-a360-48c3-8f16-469f01d4374e,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-15T13:29:13.536Z,2023-08-15T09:59:57.548+03:00,,15/08/2023,1,OK,1,,1,1,1,0,,52,7,50,7,65,5,,,1,5,,4,4,1,1,1,5,4,5,4,5,2,2,4,5,2,4,4,2,2,4,,1,2,1,1,19,11,7 2 1,,0,0,0,,,No comments,The interview was good,,uuid:38262ba8-ca08-4fb5-a14d-9e400ec0d2a7,uuid:38262ba8-ca08-4fb5-a14d-9e400ec0d2a7,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-14T16:45:45.831Z,2023-08-14T13:35:12.356+03:00,,14/08/2023,1,OK,1,,1,4,1,0,,50,7,65,5,52,7,,,1,5,,5,5,1,1,2,5,5,4,4,5,2,4,4,4,2,1,2,2,2,4,,1,2,1,1,25,15,10,,0,0,0,,,No comments,Good interview,,uuid:79c0843e-b483-41bd-987a-5d1190445ffd,uuid:79c0843e-b483-41bd-987a-5d1190445ffd,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-14T16:45:43.608Z,2023-08-14T12:52:31.183+03:00,,14/08/2023,1,OK,1,,2,3,1,0,,52,7,50,7,65,5,,,1,5,,1,5,1,1,1,5,5,5,5,5,4,3,5,5,2,3,4,2,2,4,,1,2,1,3,27,11,7,,0,0,0,,,No comments,Good interview,,uuid:9f3364b2-5e28-4fe5-b4c7-37966e4916eb,uuid:9f3364b2-5e28-4fe5-b4c7-37966e4916eb,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-14T16:45:41.653Z,2023-08-14T12:27:12.723+03:00,,14/08/2023,1,OK,1,,2,3,1,0,,65,5,52,7,50,7,,,1,5,,3,5,1,2,1,4,5,5,1,5,2,1,5,4,1,2,2,2,2,5,,1,2,1,1,25,11,7,,0,0,1,,,No comments,Nice interview,,uuid:88e09674-9e7f-470b-977d-397119caa48e,uuid:88e09674-9e7f-470b-977d-397119caa48e,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-14T16:45:39.654Z,2023-08-14T12:01:04.380+03:00,,14/08/2023,1,OK,1,,1,4,1,1,,65,5,52,7,50,7,,,1,5,,4,4,2,1,2,5,5,4,4,4,3,3,4,5,2,2,4,1,2,4,,1,2,1,2,22,11,2 7,,0,0,0,,,No comments,Good interview,,uuid:7d0916d4-3676-4668-a830-44392e6c3648,uuid:7d0916d4-3676-4668-a830-44392e6c3648,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-14T16:45:37.479Z,2023-08-14T11:36:16.712+03:00,,14/08/2023,1,OK,1,,1,1,1,0,,65,5,52,7,50,7,,,1,5,,1,4,4,2,1,4,4,4,4,5,4,2,4,5,2,3,2,2,3,3,,1,2,2,2,27,7,2,,1,1,2,,,Are these questions have no bad effects to me?,The interview was good,,uuid:7227c4fa-eec8-4351-b97f-bbdd1ab0b357,uuid:7227c4fa-eec8-4351-b97f-bbdd1ab0b357,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-14T16:45:35.629Z,2023-08-14T11:05:38.281+03:00,,14/08/2023,1,OK,1,,1,4,1,0,,65,5,50,7,52,7,,,1,5,,1,5,2,2,1,2,4,4,2,4,2,2,5,2,4,1,2,4,2,4,,1,2,1,1,21,11,0,,0,0,0,,,No comments,Good interview,,uuid:36c6fc09-6a08-40f7-bc5c-1787ea6d9255,uuid:36c6fc09-6a08-40f7-bc5c-1787ea6d9255,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-14T16:45:32.255Z,2023-08-14T10:42:03.587+03:00,,14/08/2023,1,OK,1,,1,4,1,0,,65,5,50,7,52,7,,,1,5,,2,4,5,1,1,4,5,4,2,1,4,2,4,5,1,5,2,2,1,5,,1,2,1,3,18,11,0,,0,0,0,,,No comments,Nice interview,,uuid:3af1212a-b7e3-48ae-9916-7890109b0192,uuid:3af1212a-b7e3-48ae-9916-7890109b0192,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-14T16:45:27.916Z,2023-08-14T10:15:28.539+03:00,,14/08/2023,1,OK,1,,1,4,1,0,,65,5,50,7,52,7,,,1,5,,1,5,4,4,1,2,4,5,1,1,1,1,4,5,5,1,2,1,1,1,,1,2,1,1,28,7,2 1 8,,1,0,1,,,No comments,Good interview,,uuid:23fa8f7e-43e1-4145-9e7a-32347e7b63d0,uuid:23fa8f7e-43e1-4145-9e7a-32347e7b63d0,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:38:14.647Z,2023-08-11T13:51:36.270+03:00,,11/08/2023,1,OK,1,,1,4,1,0,,65,5,52,7,50,7,,,1,5,,1,4,4,2,2,2,2,4,2,4,2,2,4,2,5,5,2,2,2,5,,1,2,2,3,25,7,2,,1,1,2,,,No comments,The interview was good,,uuid:d8c34be7-b5f1-4ded-851d-3c675e11915a,uuid:d8c34be7-b5f1-4ded-851d-3c675e11915a,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:38:10.883Z,2023-08-11T13:16:06.944+03:00,,11/08/2023,1,OK,1,,2,1,1,0,,50,7,52,7,65,5,,,1,5,,2,4,2,1,2,4,5,4,4,4,4,1,5,4,2,1,5,1,2,4,,1,2,1,3,20,7,2,,0,1,1,,,No comments,Good interview,,uuid:b86e62bf-06ed-47bf-912b-e0bec14c5349,uuid:b86e62bf-06ed-47bf-912b-e0bec14c5349,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:38:08.648Z,2023-08-11T12:48:19.427+03:00,,11/08/2023,1,OK,1,,2,3,1,0,,65,5,52,7,50,7,,,1,5,,2,5,2,4,2,4,4,4,1,1,4,2,1,1,5,5,2,2,4,1,,1,2,2,3,21,7,6,,0,0,0,,,No comments,The interview went well,,uuid:56a55bfa-bf09-4118-a944-64936a7289c2,uuid:56a55bfa-bf09-4118-a944-64936a7289c2,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:38:06.712Z,2023-08-11T12:19:52.293+03:00,,11/08/2023,1,OK,1,,2,1,1,0,,65,5,52,7,50,7,,,1,5,,1,5,2,1,1,5,4,5,4,4,2,1,3,1,2,5,4,2,1,5,,1,2,1,2,20,11,2 7,,0,0,1,,,No comments,The interview was good,,uuid:c8b188f8-01a3-49d3-bed1-0c4bbae57e63,uuid:c8b188f8-01a3-49d3-bed1-0c4bbae57e63,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:38:04.591Z,2023-08-11T11:54:46.050+03:00,,11/08/2023,1,OK,1,,2,1,1,0,,65,5,52,7,50,7,,,1,5,,1,4,5,2,1,2,4,4,2,1,2,2,2,1,5,5,4,1,1,1,,1,2,1,2,23,5,2 8 6 1,,0,0,0,,,No comments,The interview was good,,uuid:4d1a6891-3073-4ae0-9665-ac38f68b9c78,uuid:4d1a6891-3073-4ae0-9665-ac38f68b9c78,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:38:00.582Z,2023-08-11T11:34:30.964+03:00,,11/08/2023,1,OK,1,,2,1,1,0,,65,5,52,7,50,7,,,1,5,,2,4,5,1,2,4,4,5,1,4,3,3,4,2,4,1,2,2,2,3,,1,2,1,1,27,7,7 2 1,,1,0,3,,,No comments,Good interview,,uuid:540d9653-ba48-4f6a-b6cf-b4d1025e8ef0,uuid:540d9653-ba48-4f6a-b6cf-b4d1025e8ef0,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:37:58.532Z,2023-08-11T11:07:48.270+03:00,,11/08/2023,1,OK,1,,2,3,1,0,,65,5,50,7,52,7,,,1,5,,1,5,2,1,1,2,5,4,1,5,5,2,4,4,1,2,1,1,1,5,,1,2,2,3,25,7,2 7,,1,0,2,,,What is the aim of this survey?,The interview was good,,uuid:737ccd1a-ee92-4289-ac0d-ea3a4fec65c2,uuid:737ccd1a-ee92-4289-ac0d-ea3a4fec65c2,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:37:54.551Z,2023-08-11T10:43:06.390+03:00,,11/08/2023,1,OK,1,,1,1,1,0,,50,7,52,7,65,5,,,1,5,,1,5,4,4,4,5,5,4,2,1,5,1,4,2,4,2,4,5,4,4,,1,2,1,2,21,11,7,,0,0,0,,,No comments,Nice interview,,uuid:effd2ca1-a6a5-47a4-b545-bc269f3f7b25,uuid:effd2ca1-a6a5-47a4-b545-bc269f3f7b25,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-12T13:37:47.745Z,2023-08-11T10:21:20.128+03:00,,11/08/2023,1,OK,1,,1,1,1,0,,65,5,50,7,52,7,,,1,5,,1,5,5,5,4,4,4,5,2,5,2,4,5,1,5,2,2,5,2,4,,1,2,1,1,30,8,2,,1,0,1,,,No comments,Good interview,,uuid:444bc3a8-14a9-469f-9487-d11a81c85d40,uuid:444bc3a8-14a9-469f-9487-d11a81c85d40,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:37.967Z,2023-08-10T14:24:49.077+03:00,,10/08/2023,1,OK,1,,2,1,1,0,,52,7,69,7,50,7,,,1,5,,1,4,4,2,2,4,5,5,2,2,4,2,4,1,2,5,4,1,4,4,,1,2,2,3,19,11,7,,0,0,0,,,No comments,The interview was good,,uuid:0627a7b8-b04e-4606-90f0-27f3f3a10007,uuid:0627a7b8-b04e-4606-90f0-27f3f3a10007,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:36.757Z,2023-08-10T14:05:20.372+03:00,,10/08/2023,1,OK,1,,2,1,1,0,,52,7,69,7,50,7,,,1,5,,3,4,4,3,3,4,4,3,3,4,3,4,4,5,1,1,3,3,4,4,,1,2,1,3,26,7,7 1,,0,1,0,,,These questions are only for young men or also for young women?,Good interview,,uuid:d9f98940-9d73-49ab-9e33-f71affed4605,uuid:d9f98940-9d73-49ab-9e33-f71affed4605,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:35.317Z,2023-08-10T13:46:52.879+03:00,,10/08/2023,1,OK,1,,2,1,1,0,,52,7,69,7,50,7,,,1,5,,1,5,1,2,2,5,5,5,4,4,2,3,4,4,2,4,5,2,2,5,,1,2,1,3,24,11,6 7 1,,0,0,0,,,No comments,Nice interview,,uuid:0cef2ed8-7b32-4b3f-85c1-52a1f6cf6715,uuid:0cef2ed8-7b32-4b3f-85c1-52a1f6cf6715,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:34.188Z,2023-08-10T13:17:11.701+03:00,,10/08/2023,1,OK,1,,2,1,1,0,,52,7,69,7,50,7,,,1,5,,4,2,1,4,1,4,4,5,5,1,4,1,2,5,2,1,2,2,5,1,,1,2,1,2,29,7,7 2,,1,1,0,,,No comments,The interview was good,,uuid:daeec06a-bec5-489f-9272-ec28ee652876,uuid:daeec06a-bec5-489f-9272-ec28ee652876,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:32.490Z,2023-08-10T12:49:45.308+03:00,,10/08/2023,1,OK,1,,2,3,1,0,,69,7,52,7,50,7,,,1,5,,4,4,2,2,1,5,5,4,5,4,3,4,4,4,1,1,3,2,2,4,,1,2,1,1,28,11,2 8 1 11,,1,0,0,,,You are doing a good thing to ask us these questions,The interview was good,,uuid:a5245ff0-da02-4059-9d9a-8c50c645b3d9,uuid:a5245ff0-da02-4059-9d9a-8c50c645b3d9,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:30.707Z,2023-08-10T12:26:37.763+03:00,,10/08/2023,1,OK,1,,2,3,1,0,,52,7,50,7,69,7,,,1,5,,4,5,2,3,2,3,4,4,2,4,2,3,4,4,2,5,2,2,2,4,,1,2,1,2,28,11,1 2,,1,0,2,,,No comments,Good interview,,uuid:5f1c446d-4673-418b-8492-a3474eab7d55,uuid:5f1c446d-4673-418b-8492-a3474eab7d55,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:27.999Z,2023-08-10T11:49:14.220+03:00,,10/08/2023,1,OK,1,,2,3,1,0,,52,7,69,7,50,7,,,1,5,,3,4,1,2,1,4,5,4,3,4,2,4,2,4,2,1,2,1,4,4,,1,2,1,2,20,7,1 8 2,,0,0,0,,,No comments,The interview was good.,,uuid:f1432039-37f4-4947-aa31-42d23f6ce71f,uuid:f1432039-37f4-4947-aa31-42d23f6ce71f,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:26.217Z,2023-08-10T11:25:26.382+03:00,,10/08/2023,1,OK,1,,2,3,1,0,,52,7,69,7,50,7,,,1,5,,3,4,1,2,1,5,5,5,4,1,2,4,4,5,2,2,5,2,1,4,,1,2,1,2,28,14,8,,0,0,1,,,No comments,Nice interview,,uuid:8c38f001-9c59-499c-8409-f2506de087ca,uuid:8c38f001-9c59-499c-8409-f2506de087ca,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:24.388Z,2023-08-10T11:03:06.734+03:00,,10/08/2023,1,OK,1,,1,3,1,0,,52,7,69,7,50,7,,,1,5,,2,2,2,2,1,2,4,5,1,4,5,2,2,4,1,2,2,1,4,4,,1,2,1,2,22,8,8,,0,0,0,,,No comments,The interview went well,,uuid:ba943dd3-42ef-4198-b422-01e04674259b,uuid:ba943dd3-42ef-4198-b422-01e04674259b,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-10T17:17:23.102Z,2023-08-10T10:36:45.902+03:00,,10/08/2023,1,OK,1,,1,1,1,0,,52,7,69,7,50,7,,,1,5,,1,5,2,2,2,3,3,4,3,3,2,3,1,1,2,5,4,2,2,2,,1,2,2,3,27,7,6 7,,1,1,3,,,No comments,Interview was good,,uuid:4f08bc53-f116-4bbb-b0c1-0c569f20809a,uuid:4f08bc53-f116-4bbb-b0c1-0c569f20809a,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-09T17:12:26.138Z,2023-08-09T14:36:49.088+03:00,,09/08/2023,1,OK,1,,1,4,1,0,,52,7,69,7,50,7,,,1,5,,2,4,3,2,1,4,5,5,5,1,5,2,3,4,1,2,5,2,2,5,,1,2,1,3,25,15,5 2,,0,0,0,,,What is or are the objectives of this survey?  ,The interview was good,,uuid:7e31042e-57cd-44c4-8239-4dfe52bb677f,uuid:7e31042e-57cd-44c4-8239-4dfe52bb677f,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
2023-08-09T17:12:24.751Z,2023-08-09T14:05:29.898+03:00,,09/08/2023,1,OK,1,,1,1,1,0,,52,7,69,7,50,7,,,1,5,,1,5,3,3,3,3,4,4,3,1,3,2,1,1,3,5,4,5,2,1,,1,2,1,3,29,15,5 11 2,,0,0,0,,,"We as community, we need to get the feedback of this survey?",The interview went well,,uuid:2109d196-9c78-42c8-b6a1-51c6f72c1472,uuid:2109d196-9c78-42c8-b6a1-51c6f72c1472,20,Tablet 6,2,2,,,collect:Lsu8zEYYRIP2bFTI,0,205[encrypted:AYmtIRGU]
